	Country.y	Country.x	Country Code	Region	Location	peace2008	peace2009	peace2010	peace2011	peace2012	peace2013	peace2014	peace2015	peace2016	peace2017	tier2002	tier2003	tier2004	tier2005	tier2006	tier2007	tier2008	tier2009	tier2010	tier2011	tier2012	tier2013	tier2014	tier2015	tier2016	tier2017	poverty1990	poverty1991	poverty1992	poverty1993	poverty1994	poverty1995	poverty1996	poverty1997	poverty1998	poverty1999	poverty2000	poverty2001	poverty2002	poverty2003	poverty2004	poverty2005	poverty2006	poverty2007	poverty2008	poverty2009	poverty2010	poverty2011	poverty2012	poverty2013	poverty2014	poverty2015	poverty2016	poverty2017	poverty2018	gender2006	gender2007	gender2008	gender2009	gender2010	gender2011	gender2012	gender2013	gender2014	gender2015	gender2016	gender2017	gdp_per_capita1960	gdp_per_capita1961	gdp_per_capita1962	gdp_per_capita1963	gdp_per_capita1964	gdp_per_capita1965	gdp_per_capita1966	gdp_per_capita1967	gdp_per_capita1968	gdp_per_capita1969	gdp_per_capita1970	gdp_per_capita1971	gdp_per_capita1972	gdp_per_capita1973	gdp_per_capita1974	gdp_per_capita1975	gdp_per_capita1976	gdp_per_capita1977	gdp_per_capita1978	gdp_per_capita1979	gdp_per_capita1980	gdp_per_capita1981	gdp_per_capita1982	gdp_per_capita1983	gdp_per_capita1984	gdp_per_capita1985	gdp_per_capita1986	gdp_per_capita1987	gdp_per_capita1988	gdp_per_capita1989	gdp_per_capita1990	gdp_per_capita1991	gdp_per_capita1992	gdp_per_capita1993	gdp_per_capita1994	gdp_per_capita1995	gdp_per_capita1996	gdp_per_capita1997	gdp_per_capita1998	gdp_per_capita1999	gdp_per_capita2000	gdp_per_capita2001	gdp_per_capita2002	gdp_per_capita2003	gdp_per_capita2004	gdp_per_capita2005	gdp_per_capita2006	gdp_per_capita2007	gdp_per_capita2008	gdp_per_capita2009	gdp_per_capita2010	gdp_per_capita2011	gdp_per_capita2012	gdp_per_capita2013	gdp_per_capita2014	gdp_per_capita2015	gdp_per_capita2016	gdp_per_capita2017	bribes2017	bribes2016	bribes2015	bribes2014	bribes2013	bribes2012	bribes2011	bribes2010	organized_crime2017	organized_crime2016	organized_crime2015	organized_crime2014	organized_crime2013	organized_crime2012	organized_crime2011	organized_crime2010	organized_crime2009	organized_crime2008	organized_crime2007
114	NA	GUINEA-BISSAU	GNB	NA	West Africa	NA	NA	NA	NA	2.105	2.431	2.591	2.235	2.264	2.309	NA	NA	NA	NA	2	2	2w	2w	2w	3	2w	3	3	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	64.7	NA	NA	NA	NA	NA	NA	NA	69.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	110.6077668	108.1437636	118.2791792	118.1761217	128.4556489	139.9999231	143.3215955	146.1336164	155.5708772	149.5817782	138.1697922	189.970092	198.787073	191.5174436	157.9235541	159.9275306	141.2992024	184.2234318	170.2919831	215.6183147	241.002485	247.9384212	212.9408099	217.6075323	211.5952576	223.3418401	233.3095607	227.638268	172.0601488	183.8530105	297.7519443	309.486749	321.4813204	360.5718585	393.3138244	424.9534585	418.9445004	481.0694976	583.5445622	544.2220779	546.7216686	688.7718197	604.2683552	622.1351066	611.4384267	585.2105569	641.5959647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
115	South Africa	SOUTH AFRICA	ZAF	Africa	Southern Africa	2.12	2.317	2.38	NA	2.321	2.292	2.364	2.376	2.316	2.324	2	2	2	2w	2w	2w	2w	2	NA	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.6	NA	NA	NA	NA	53.8	NA	NA	NA	NA	NA	NA	NA	0.7125	0.7194	0.7232	0.7709	0.7535	0.7478	0.7496	0.751	0.7527	0.759	0.764	0.756	433.9411936	444.8962683	461.7982322	498.6017472	534.3741762	568.3482653	603.0698114	654.6263044	688.8306218	755.1819164	806.4130631	865.9172246	884.4631416	1179.795019	1442.282386	1454.080331	1360.444957	1472.960341	1651.612579	1986.668886	2788.399353	2935.500339	2639.521812	2762.51982	2667.604966	2051.827688	2380.600943	3048.941666	3289.678729	3508.42616	3076.455387	3224.514803	3418.304428	3332.735052	3390.494331	3693.681705	3440.864223	3495.111222	3104.97641	3032.305397	2982.000426	2621.554437	2461.355087	3678.102817	4745.071685	5277.925459	5506.196503	5994.195403	5695.05786	5831.115574	7275.382112	7976.466077	7478.225699	6822.164389	6437.877976	5744.324157	5274.546008	NA	3.384753466	4.442489219	4.335219007	4.457399205	4.594525323	4.597071488	4.63825295	4.646562273	3.568453074	4.241657537	4.342255222	4.275696483	4.169585849	4.260589288	4.1598489	4.253438998	3.773452263	3.56800705	3.851889755
116	Kenya	KENYA	KEN	Africa	East Africa	2.38	2.297	2.369	2.276	2.252	2.466	2.452	2.342	2.379	2.336	NA	2	2w	2	2w	2w	2	2	2	2	2w	2w	2w	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6486	0.6508	0.6547	0.6512	0.6499	0.6493	0.6768	0.6803	0.7258	0.719	0.702	0.694	97.62153058	94.83526489	100.6042667	104.0127363	108.5589446	104.9921623	118.5563545	121.3808113	128.8577307	134.1937363	142.4970893	152.5532193	174.3976141	199.6944931	228.7584182	241.6723212	248.2400422	309.353539	351.6367428	398.0367672	446.5744543	405.5509672	366.2749507	327.8176449	326.9364626	312.1960254	355.2313447	377.4184626	382.0224053	365.9747535	366.3008909	337.1221889	328.8393137	223.3348006	269.2487013	330.8043302	427.9512673	452.9848068	473.4327212	421.4328846	403.9797132	401.7763612	395.8493511	436.6875357	458.8843551	519.7999346	697.0066385	839.1081117	916.8992515	920.0816252	967.3400773	987.4453967	1155.020582	1229.114798	1335.06458	1349.970144	1455.359765	NA	3.370259666	3.018123037	2.935939021	3.234476454	3.170640533	2.986318661	2.870889819	2.634410565	3.662602425	3.296804108	3.311127867	3.685333643	4.144726762	4.15195147	3.838512249	3.96045866	3.844554204	4.019156832	3.838448129
117	NA	NIGER	NER	NA	Western Africa	NA	NA	NA	2.356	2.241	2.362	2.351	2.32	2.239	2.343	NA	2	2	2w	2	2	2w	3	2w	2w	2w	2	2	2	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	132.6521624	139.3414016	148.1921633	158.7212096	153.2662561	172.0477428	174.3640208	160.5992848	150.3875647	142.7046327	144.0903774	149.5470627	155.7817761	193.0607806	203.5721367	202.2621329	199.5377624	235.1988025	313.916162	362.5118996	418.8620682	352.1887256	318.0155637	276.1299894	217.435793	208.299141	267.5517063	304.890163	302.4243608	280.5468546	309.5864642	281.3964667	274.2860354	181.6903803	170.8094085	198.4528096	202.4214038	181.2955353	196.7250241	184.3464766	158.4055972	165.2507247	177.8208384	215.8050408	232.5661574	250.0383731	258.0463873	292.55962	354.8185998	341.2894618	348.151511	375.5819866	391.5155024	416.1400838	429.790889	362.7521263	364.1654618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
118	Zimbabwe	ZIMBABWE	ZWE	Africa	Southern Africa	2.38	2.7	2.678	2.722	2.538	2.696	2.662	2.294	2.322	2.352	NA	2	2w	2w	3	2	2w	3	NA	2w	3	3	3	3	3	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.3	NA	NA	NA	NA	NA	NA	NA	0.6461	0.6464	0.6485	0.6518	0.6574	0.6607	N/A	N/A	0.7013	0.709	0.71	0.717	280.9945858	283.315869	279.4409888	280.566213	285.0531738	297.3634374	281.4908005	297.2318752	304.9821589	348.935805	364.0543603	407.1457497	483.7049037	577.8467216	672.555267	714.8055964	684.5540003	671.247912	649.1842978	747.9942905	932.2596107	1077.96535	1105.958801	967.1758497	761.445387	651.039658	692.6673021	725.3857544	813.6753821	836.787602	862.5865882	827.4869403	631.990604	601.8668765	619.8351382	628.1849247	742.5726729	728.4008356	538.2848555	568.4439527	547.3588785	548.0587312	507.3480034	453.3511552	454.3606654	444.7605075	414.796232	396.9982166	325.6785703	624.2722425	719.979517	840.9498799	968.1638715	1026.388289	1031.104616	1033.415842	1029.076649	NA	3.251438427	3.406274474	3.431285885	3.399241465	3.69868388	3.916769087	3.933697567	3.885986371	5.376123428	5.471333361	5.62853987	5.688366458	5.868846286	5.848028167	5.865419133	6.118758074	5.840111291	5.535508105	5.201428571
119	Mauritania	MAURITANIA	MRT	Africa	West Africa	2.25	2.388	2.389	2.425	2.301	2.326	2.35	2.262	2.295	2.355	NA	NA	2w	2	NA	2w	2	3	3	3	2w	3	3	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51	NA	NA	NA	46.7	NA	NA	NA	42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5835	0.6022	0.6117	0.6103	0.6152	0.6164	0.6129	0.581	0.6029	0.613	0.624	0.614	107.9150268	121.9696783	122.2522703	121.5762944	157.6110412	174.0960887	176.4789416	181.7203477	194.4430503	178.9259649	182.2149847	191.9356585	217.5880401	266.1606145	321.3321701	358.1858428	383.4616262	384.1278677	375.8763759	432.0871251	462.191764	473.732776	461.6351803	471.3744343	422.4385469	385.9978943	441.1599122	486.2807331	497.8557003	496.7178639	502.2317528	692.3496476	683.833774	568.2107979	581.9098343	608.1869747	601.7734654	567.2228466	539.4253598	534.7159444	477.4761024	464.229758	460.9542322	528.5806613	602.547286	697.7451989	944.1304851	1013.31028	1167.535733	1046.837935	1203.383663	1393.261734	1364.283926	1450.577949	1326.668654	1158.256371	1101.901627	NA	2.260021162	1.948576203	2.08745261	2.262036703	2.559653406	3.040788039	2.663042516	2.645168904	4.23539257	3.10451472	4.368402796	4.856200506	5.383500912	5.653440457	5.162624385	5.378512325	5.517886857	5.133593568	5.286321813
120	Cameroon	CAMEROON	CMR	Africa	NA	2.1	2.111	2.21	2.104	2.113	2.191	2.235	2.349	2.356	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.3	NA	NA	NA	NA	40.2	NA	NA	NA	NA	NA	39.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5865	0.5919	0.6017	0.6108	0.611	0.6073	0.6291	0.656	N/A	0.682	0.684	0.689	119.5341872	124.4216918	129.5155192	131.0834865	138.5654873	140.9074501	144.2520758	154.1756272	169.6245685	181.0678013	177.7063609	184.2397815	208.1314731	249.0902541	310.9114267	369.1346945	401.1492919	426.6103015	542.9245797	694.7470764	782.1396718	859.6568809	799.5699949	781.5619272	800.8261351	810.7666623	1024.387656	1150.1642	1132.477702	979.5901011	951.8882236	1030.979969	918.3958707	1214.697379	808.5760946	716.4369269	761.151765	764.7846067	730.7326938	751.9782914	660.1926971	661.7774417	719.8896584	881.0102086	1027.823	1030.038193	1081.369831	1215.808213	1396.824988	1338.884377	1309.122208	1429.647553	1380.509848	1493.746567	1571.182535	1353.92449	1374.514172	NA	2.867205238	2.877558893	3.080441911	3.052713121	2.796558299	2.897165165	3.0011254	2.888079121	4.080384731	4.283905526	4.630125371	4.631858626	4.585620773	4.713632655	5.032189402	5.181886482	4.362046566	4.69375616	4.477944837
121	Bahrain	BAHRAIN	BHR	Middle East	Middle East	1.8	1.815	1.956	2.398	2.247	2.109	2.225	2.142	2.398	2.404	3	2	2	2w	2w	3	2w	2w	2	2	2w	2w	2w	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5894	0.5931	0.5927	0.6136	0.6217	0.6232	0.6298	0.6334	0.6261	0.644	0.615	0.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8537.929379	9269.269617	9446.158002	9421.285655	9590.683099	8706.725084	7041.56947	7555.066809	7958.679492	8030.85458	8528.983334	9055.591114	9082.741169	9698.134804	10130.41307	10376.93489	10544.66713	10672.18394	10076.18778	10401.48045	13636.34668	12868.211	13102.33457	14221.99259	15846.47641	17959.17854	19307.99549	20977.11053	23067.56535	19356.67236	20722.10389	22512.1596	23649.36661	24737.17178	24983.37902	22688.87824	22579.09342	NA	5.625847435	5.625847293	5.751569757	5.447439401	5.459005838	5.757258	5.90795502	5.80150689	5.815433502	5.81543348	6.160251578	6.25726893	6.166335828	6.462552117	6.363134406	6.229777505	6.471686082	6.401805391	6.439251651
122	Azerbaijan	AZERBAIJAN	AZE	Europe and Central Asia	Eurasia	2.29	2.342	2.367	2.379	2.36	2.35	2.365	2.325	2.45	2.426	NA	NA	2w	2w	2	2	2w	2w	2w	2w	2w	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.6	NA	NA	NA	NA	NA	15.8	13.2	10.9	9.1	7.6	6	5.3	NA	NA	NA	NA	NA	N/A	0.6781	0.6856	0.6626	0.6446	0.6577	0.6546	0.6582	0.6753	0.675	0.684	0.676	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1237.324492	1209.237493	676.1515115	530.0903798	436.1905586	397.1981161	409.2167452	505.5605732	561.9103017	573.8902562	655.0974326	703.6838434	763.0730858	883.6439965	1045.02163	1578.40239	2473.085776	3851.437869	5574.603802	4950.294791	5842.805784	7189.691229	7496.335728	7875.756953	7891.299776	5500.310382	3878.709257	NA	4.066032457	3.757200117	3.649638371	3.649638371	3.631313799	3.198516067	3.01649039	3.328439692	5.303611279	5.475005245	5.538118651	5.538118651	5.623826697	5.260458788	5.154481058	5.04828363	5.01035385	5.264666254	5.296547668
123	Saudi Arabia	SAUDI ARABIA	SAU	Middle East	Middle East	2.25	2.251	2.216	2.192	2.178	2.119	2.003	2.042	2.338	2.474	3	2	2	3	3	3	3	3	NA	3	3	3	3	2w	2w	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5242	0.5647	0.5537	0.5651	0.5713	0.5753	0.5731	0.5879	0.6059	0.605	0.583	0.584	NA	NA	NA	NA	NA	NA	NA	NA	777.3157482	801.0849372	921.3459441	1177.652912	1511.466643	2226.270427	6433.037132	6296.303434	8186.319712	9012.611634	9247.361643	12185.65301	16892.3634	17777.35338	13870.19442	10980.39996	9581.511759	7877.544967	6270.231994	5899.619098	5823.475825	6051.332708	7204.728651	7838.784024	7888.209563	7445.115492	7382.132166	7650.739369	8293.220703	8508.518662	7382.1606	7968.548574	9126.954277	8643.494005	8655.311531	9567.458285	11138.80746	13739.82945	15334.66994	16472.16605	20037.83234	16094.2931	19259.58726	23770.74739	25303.09462	24934.38614	24575.40304	20653.24205	20028.64821	NA	5.342536926	5.444051623	5.606942457	5.587184375	5.520898832	5.624797495	5.9024996	5.645943674	5.695657253	6.067728166	6.337711918	6.360051868	6.378689968	6.646367569	6.7625	6.593745425	5.976666017	5.645369092	5.731182796
124	Ethiopia	ETHIOPIA	ETH	Africa	Horn of Africa	2.46	2.635	2.444	2.468	2.504	2.63	2.502	2.234	2.284	2.477	2	2	2w	2	2	2	2	2	2	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	45.5	NA	NA	NA	44.2	NA	NA	NA	NA	38.9	NA	NA	NA	NA	NA	29.6	NA	NA	NA	NA	NA	NA	NA	NA	0.5946	0.5991	0.5867	0.5948	0.6019	0.6136	0.62	0.6198	0.6144	0.64	0.662	0.656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	202.7919376	207.5479863	223.7872069	204.8721662	232.3715877	233.8183804	242.0451601	242.7873277	247.0265475	253.1929484	270.2443935	203.1645022	164.9584363	124.9830454	133.7288539	144.5003524	140.8611257	124.5056232	119.1340818	123.8762057	120.1789279	111.3634356	118.8734466	135.7623858	161.6266248	193.7949056	243.3026822	325.3825543	379.7566385	341.3099092	354.8463544	468.5067249	502.1535887	571.1622759	645.4650067	706.7574751	NA	3.235435152	3.524585883	3.382820084	3.099423934	3.133032241	3.325471295	3.622307783	3.602624655	4.499228954	4.286715443	4.964805905	5.435822548	5.762720035	6.210748488	6.024611425	5.717459879	5.477983282	5.605627752	5.411769832
125	Chad	CHAD	TCD	Africa	Central Africa	2.97	2.959	2.964	2.74	2.671	2.493	2.558	2.429	2.464	2.495	NA	NA	NA	2	2	2w	2w	3	2w	2w	2w	2w	2	2	2	2w	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.8	NA	NA	NA	NA	NA	NA	NA	NA	46.7	NA	NA	NA	NA	NA	NA	NA	0.5247	0.5381	0.529	0.5417	0.533	0.5334	0.5594	0.5588	0.5764	0.58	0.587	0.575	104.4721012	109.1296064	114.5821737	116.777461	120.8214734	125.9758594	128.3431507	130.9610115	129.7326181	132.170943	128.7938591	134.6898749	153.4499975	165.624471	163.1531037	211.5002694	207.5736383	219.8784403	256.9214321	227.1841247	228.9434367	190.2181764	176.9533405	172.3751507	185.5258783	202.8994616	203.6671801	215.1272438	265.4919945	248.554947	291.8661593	305.2216778	296.3964872	223.2061727	174.2195487	206.5386927	221.9742723	206.1441026	224.8661479	190.8359826	166.0231785	197.3156442	220.8054821	292.5914364	454.6765879	660.2421396	712.1847694	801.683884	929.7702391	804.4559039	896.5697341	989.2363633	973.4702574	986.0103177	1025.998515	777.2487051	664.2956519	NA	2.083369112	2.084336176	2.359062313	2.332987827	2.15517022	2.334690546	2.249364935	2.452633637	3.108717442	3.136634783	3.412454205	3.454274769	3.296820209	3.492382952	3.76421533	3.786179313	3.457808163	3.053270969	2.910649323
126	NA	ERITREA	ERI	NA	Horn of Africa	NA	NA	NA	2.227	2.264	2.288	2.377	2.309	2.46	2.505	NA	NA	NA	NA	NA	NA	NA	3	3	3	3	3	3	3	3	3	NA	NA	NA	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	152.9867265	150.9730942	172.3215472	187.0504479	222.5454459	217.1509292	231.2266102	208.6209747	208.1969487	215.1392103	201.7687981	232.7945459	287.4222243	276.7508096	297.8280588	317.3294336	326.0825642	430.7544499	482.1490904	582.7755302	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
127	India	INDIA	IND	South Asia	South Asia	2.49	2.554	2.516	2.57	2.549	2.57	2.571	2.504	2.566	2.541	2	2	2w	2w	2w	2w	2w	2w	2w	2	2	2	2	2	2	2	NA	NA	NA	45.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.2	NA	NA	NA	NA	29.8	NA	21.9	NA	NA	NA	NA	NA	NA	NA	0.6011	0.5936	0.606	0.6151	0.6155	0.619	0.6442	0.6551	0.6455	0.664	0.683	0.669	81.28476375	84.42643693	88.9149186	100.0485917	114.3151609	118.0633825	89.05358348	95.33078294	98.83123468	106.4963794	111.2575706	117.3607381	121.6922886	142.2700813	161.7630106	156.3800951	159.4077984	184.2728749	203.5587046	221.6879474	263.8407198	267.7110103	271.3335961	288.3071697	273.9018266	293.4886471	307.395346	337.0639962	350.6727391	342.7238981	363.9640873	300.0966366	313.8601101	298.2176638	342.7175187	370.1013553	396.0146123	411.3877208	409.1943859	437.5861178	438.8646304	447.0138966	466.2008042	541.1352279	621.3183767	707.008019	792.0259698	1018.166373	991.4846304	1090.317765	1345.770153	1461.671957	1446.98541	1452.195373	1573.118089	1596.470003	1709.591808	NA	4.388658238	4.462564632	4.052631594	3.501399381	3.224032681	3.423768107	3.505848595	3.717572839	4.381258488	4.27147473	3.883142182	4.020209855	4.775744431	5.04124727	4.966299594	5.30328537	5.46571303	5.178774185	5.071945701
128	Philippines	PHILIPPINES	PHL	Southeast Asia	Southeast Asia	2.37	2.397	2.574	2.574	2.415	2.374	2.456	2.462	2.511	2.555	2	2	2w	2w	2	2	2	2w	NA	2	2	2	2	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.9	NA	NA	26.6	NA	NA	26.3	NA	NA	25.2	NA	NA	NA	NA	NA	NA	0.7516	0.7629	0.7568	0.7579	0.7654	0.7685	0.7757	0.7832	0.7814	0.79	0.786	0.79	254.4270713	267.1477741	156.6821543	168.0169674	175.9311979	187.1130075	199.9355679	207.4273438	224.6232985	241.702003	186.7687599	201.0337488	211.4010317	258.3627432	343.2416776	360.6713782	402.6632806	450.1249996	506.0851717	596.3952749	684.6543822	731.7250081	741.7871342	645.4602926	594.0255763	565.7634673	535.2358351	579.2011114	643.8152509	704.9820782	715.3105853	715.1419199	814.0752868	815.7221676	939.1559312	1061.347868	1159.589292	1127.003716	966.708438	1087.237365	1038.910977	957.2807441	1000.068135	1010.553196	1079.03715	1194.697155	1391.772325	1672.685433	1919.466195	1825.341521	2129.499247	2352.518156	2581.818554	2760.289146	2842.938353	2878.33837	2951.071929	NA	2.923389053	3.190664809	3.5080846	3.618667095	3.311551216	3.242702164	3.013838891	2.772979606	4.134838581	4.329193212	4.500248871	4.749374291	4.770600462	4.701200147	4.474948423	4.398896507	4.362206991	4.617543165	4.314777778
129	Mali	MALI	MLI	Africa	Western Africa	2.29	2.25	2.24	2.188	2.132	2.346	2.465	2.31	2.489	2.596	2	2	2	2	2	2	2	2w	2w	2w	2	2w	2w	2w	2w	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.6	NA	NA	NA	NA	47.5	NA	NA	NA	43.6	NA	NA	NA	NA	NA	NA	NA	NA	0.5996	0.6019	0.6117	0.586	0.568	0.5752	0.5842	0.5872	0.5779	0.599	0.591	0.583	NA	NA	NA	NA	NA	NA	NA	48.27986548	59.46752756	57.99180012	60.47565	71.15470324	79.15748792	90.10019367	84.59764892	128.151032	142.3768854	156.402827	178.9854422	229.3402096	248.1889337	212.7326099	180.5381889	172.0320335	160.2528428	177.7599163	232.8253037	259.1339158	265.140308	262.5685977	316.8165941	314.8369994	319.191412	309.515078	222.5767979	281.7886811	282.081344	266.668047	281.3221274	322.53868	269.3483829	306.8473237	334.2024016	391.7912801	439.3572924	487.9402556	521.6425796	595.6368319	689.6784228	697.0153124	708.3707632	835.0889098	777.3476868	803.8935757	848.2279485	749.9501571	779.9448438	NA	2.390325642	2.782822934	2.785893918	2.51545628	2.279834562	2.430913862	2.466257327	2.451187875	3.434932232	3.907195471	3.616996803	3.171048654	3.645106897	4.426438636	4.986303357	5.19751088	4.748942738	4.669897993	4.857476636
130	Burundi	BURUNDI	BDI	Africa	Eastern Africa	NA	2.536	2.577	2.532	2.524	2.593	2.418	2.323	2.5	2.641	NA	2	2	2	2	2w	2w	2w	2	2w	2w	2w	2w	3	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N/A	N/A	N/A	N/A	N/A	0.727	0.7338	0.7397	0.7565	0.748	0.768	0.755	70.34907861	71.48727773	73.78176495	78.9002836	86.60319464	51.65736468	52.47672296	55.13168671	55.24340419	56.07888142	70.24312709	72.12955294	69.63919255	85.04700015	95.41395105	114.6635856	119.9073909	143.2891278	155.9176618	194.9753861	223.4072262	229.4581867	233.817671	243.4238066	215.9441863	244.5689375	248.2101339	226.8497158	210.7500959	210.9695203	209.0516152	210.6438772	191.310913	162.635225	157.5430015	167.7991717	143.8532933	159.1755281	144.4746122	128.6964397	135.9984455	133.7427689	122.4335893	112.8493703	127.4296648	150.5070434	165.8794176	170.7999005	196.2472628	204.9446502	231.1943256	260.4799073	265.2856051	282.7555252	312.7489794	300.6765569	285.7274421	NA	3.052461195	2.982808462	2.85133952	2.85133952	2.506039516	2.337205029	2.604281541	2.583842818	3.77659893	3.314633118	3.78653455	3.78653455	4.027486659	3.930230483	4.165813583	3.908843556	3.462907677	3.739350385	3.95118048
131	Mexico	MEXICO	MEX	North America	North America	2.06	2.158	2.216	2.362	2.445	2.434	2.5	2.53	2.557	2.646	2	2	2w	2w	2w	2w	2	2	2	2	2	2	2	2	2	2	NA	NA	53.1	NA	52.4	NA	69	NA	63.7	NA	53.6	NA	50	NA	47.2	47	42.9	NA	47.8	NA	51.1	NA	52.3	NA	NA	NA	NA	NA	NA	0.6462	0.6441	0.6441	0.6503	0.6577	0.6604	0.6712	0.6917	0.69	0.699	0.7	0.692	342.0162858	359.2909258	374.4455171	403.8241407	463.8963069	489.2026749	528.9433375	559.908945	600.5567266	644.8533769	683.1021901	729.74332	814.3407663	964.9220948	1218.120581	1445.712432	1421.56765	1271.655281	1552.365938	1987.017317	2802.110517	3522.683309	2392.765705	2006.385943	2317.639947	2384.584027	1639.850882	1742.339898	2231.183287	2664.069946	3077.745071	3611.444014	4093.393831	5562.475854	5710.055487	3655.597592	4153.147901	4939.823744	5079.972214	5777.231681	6720.902113	7031.378864	7106.082019	6751.998987	7199.059665	7986.798439	8767.920258	9330.341687	9689.052887	7748.123301	8959.581416	9834.472689	9820.532572	10298.86766	10452.78353	9152.872306	8208.555984	NA	3.173424578	3.255605026	3.29895595	3.406575851	3.593266267	3.705374376	3.592880003	3.555172512	2.646440029	2.551021448	2.616439563	2.740568998	2.8843935	2.904453243	2.694209793	2.864917489	3.195232699	3.477377061	3.447422417
132	Israel	ISRAEL	ISR	Middle East	Western Asia	2.97	3.012	3.019	2.901	2.842	2.73	2.689	2.781	2.656	2.707	2	2	2	2	2w	2	2	2	2	2	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6889	0.6965	0.69	0.7019	0.6957	0.6926	0.6989	0.7032	0.7005	0.712	0.719	0.721	1229.174748	1436.384439	1094.635848	1257.811405	1375.892256	1429.314605	1513.883606	1468.123862	1647.877274	1852.392539	2369.087649	2186.054089	2786.3723	3453.85906	4836.91146	4443.945972	4295.74724	4806.448934	4562.665391	5680.190174	6228.614912	6463.271424	6903.016029	7571.118027	7008.526685	6495.060591	7928.246614	9372.035791	11273.92344	11040.60071	12658.15406	13645.22534	14752.27463	14437.30115	15985.76329	18096.16222	19317.87104	19658.13263	19423.75323	19133.0482	21042.9816	20299.13773	18427.60702	18964.22364	19892.05951	20557.12408	21827.82317	24889.16836	29531.57216	27709.11754	30642.94062	33689.83853	32525.95659	36291.23211	37539.95182	35691.26916	37180.52711	NA	5.66130724	5.495097042	5.002652373	5.137967761	5.389243927	5.437761303	5.714542545	6.048876926	5.113945007	5.07476159	4.809018433	4.722356263	5.201622716	5.617777271	5.433864218	5.591788075	5.840178446	5.64565511	5.767932079
